meet_name,meet_url,year,month,state,level,season
GSL #5 Mead/Ferris/SP/MSHS,https://wa.milesplit.com/meets/221931-gsl-5-meadferrisspmshs-2015/results,2015,10,WA,HS,XC
"GSL #5 UH, ROGERS, NC, LC",https://wa.milesplit.com/meets/221933-gsl-5-uh-rogers-nc-lc-2015/results,2015,10,WA,HS,XC
GSL #5 vs GP,https://wa.milesplit.com/meets/221934-gsl-5-vs-gp-2015/results,2015,10,WA,HS,XC
Medical Lk/Chewelah/Freeman,https://wa.milesplit.com/meets/221935-medical-lkchewelahfreeman-2015/results,2015,10,WA,HS,XC
Narrows League 3A / 4A Championships,https://wa.milesplit.com/meets/221936-narrows-league-3a-4a-xc-championships-2015/results,2015,10,WA,HS,XC
NEA #4 Deer Park/Lakeside,https://wa.milesplit.com/meets/221938-nea-4-deer-parklakeside-2015/results,2015,10,WA,HS,XC
Trico League Championships,https://wa.milesplit.com/meets/221941-trico-league-championships-2015/results,2015,10,WA,HS,XC
Big 9 4A League Meet #2,https://www.milesplit.com/meets/221796-big-9-4a-league-meet-2-2015/results,2015,10,WA,HS,XC
Enchantment Dual Meet,https://wa.milesplit.com/meets/221797-enchantment-dual-meet-2015/results,2015,10,WA,HS,XC
Oroville Invitational,https://www.milesplit.com/meets/221451-oroville-invitational-2015/results,2015,10,WA,HS,XC
Seamount League Meet,https://wa.milesplit.com/meets/221452-seamount-league-meet-2015/results,2015,10,WA,HS,XC
West Valley @ Deer Park,https://wa.milesplit.com/meets/221453-west-valley-deer-park-2015/results,2015,10,WA,HS,XC
Nisqually/Emerald City Meet,https://wa.milesplit.com/meets/221372-nisquallyemerald-city-meet-2015/results,2015,10,WA,HS,XC
Terry Rice Frosh/Soph Classic,https://wa.milesplit.com/meets/221373-terry-rice-froshsoph-classic-2015/results,2015,10,WA,HS,XC
Bishop Blanchet Invitational,https://wa.milesplit.com/meets/221198-bishop-blanchet-invitational-2015/results,2015,10,WA,HS,XC
CWAC League: Eburg/Selah/Pro @ Prosser,https://wa.milesplit.com/meets/221320-cwac-league-eburgselahpro-prosser-2015/results,2015,10,WA,HS,XC
CWAC League: Oth/Eph/Top @ Wap,https://wa.milesplit.com/meets/221319-cwac-league-othephtop-wap-2015/results,2015,10,WA,HS,XC
Edmonds District Championships,https://wa.milesplit.com/meets/221321-edmonds-district-championships-2015/results,2015,10,WA,HS,XC
Fast and Flat Invitational,https://wa.milesplit.com/meets/221322-fast-and-flat-invitational-2015/results,2015,10,WA,HS,XC
"GSL #4 SP, NC",https://wa.milesplit.com/meets/221211-gsl-4-sp-nc-2015/results,2015,10,WA,HS,XC
GSL #4 vs UHI/Mead,https://wa.milesplit.com/meets/221214-gsl-4-vs-uhimead-2015/results,2015,10,WA,HS,XC
Lake Lap Invite,https://wa.milesplit.com/meets/221200-lake-lap-invite-2015/results,2015,10,WA,HS,XC
MCC League Meet #2,https://wa.milesplit.com/meets/221201-mcc-league-meet-2-2015/results,2015,10,WA,HS,XC
Mt. Cashmere Meet,https://wa.milesplit.com/meets/221323-mt-cashmere-meet-2015/results,2015,10,WA,HS,XC
River Meadows Run,https://wa.milesplit.com/meets/221203-river-meadows-run-2015/results,2015,10,WA,HS,XC
SCAC #3 at Naches,https://wa.milesplit.com/meets/221205-scac-3-at-naches-2015/results,2015,10,WA,HS,XC
SCAC Meet #3 @ Royal,https://wa.milesplit.com/meets/221328-scac-meet-3-royal-2015/results,2015,10,WA,HS,XC
Skagit County Championships,https://wa.milesplit.com/meets/221629-skagit-county-championships-2015/results,2015,10,WA,HS,XC
SPSL 2A Championships,https://wa.milesplit.com/meets/221329-spsl-2a-championships-2015/results,2015,10,WA,HS,XC
St. Edwards State Park CPC 2 Mile,https://wa.milesplit.com/meets/221331-st-edwards-state-park-cpc-2-mile-2015/results,2015,10,WA,HS,XC
2A GSHL HBAY/RIDG/WDLD,https://wa.milesplit.com/meets/221020-2a-gshl-hbayridgwdld-2015/results,2015,10,WA,HS,XC
Bellarmine v. Central Kitsap & Gig Harbor,https://wa.milesplit.com/meets/221021-bellarmine-v-central-kitsap-and-gig-harbor-2015/results,2015,10,WA,HS,XC
"Bellevue, Sammamish @ Interlake",https://wa.milesplit.com/meets/221022-bellevue-sammamish-interlake-2015/results,2015,10,WA,HS,XC
"Bethel, Rogers (Puyallup) @ Spanaway Lake",https://wa.milesplit.com/meets/221206-bethel-rogers-puyallup-spanaway-lake-2015/results,2015,10,WA,HS,XC
"Black Hills, W.F. West @ Centralia",https://wa.milesplit.com/meets/221196-black-hills-wf-west-centralia-2015/results,2015,10,WA,HS,XC
CWAC Leage: East Valley/Quincy/Grandview/Mabton,https://wa.milesplit.com/meets/221423-cwac-leage-east-valleyquincygrandviewmabton-2015/results,2015,10,WA,HS,XC
District 7 Meet (Curlew),https://wa.milesplit.com/meets/220925-district-7-meet-curlew-2015/results,2015,10,WA,HS,XC
Federal Way All-City Meet,https://wa.milesplit.com/meets/221023-federal-way-all-city-meet-2015/results,2015,10,WA,HS,XC
"Freeman, Riverside @ Deer Park",https://wa.milesplit.com/meets/221208-freeman-riverside-deer-park-2015/results,2015,10,WA,HS,XC
"GK, Curtis @ Emerald Ridge",https://wa.milesplit.com/meets/221210-gk-curtis-emerald-ridge-2015/results,2015,10,WA,HS,XC
GNL 5 EV (Spokane) @ Clarkston,https://wa.milesplit.com/meets/221024-gnl-5-ev-spokane-clarkston-2015/results,2015,10,WA,HS,XC
"GSL #4 GP, MT. Spokane, Rogers",https://wa.milesplit.com/meets/221026-gsl-4-gp-mt-spokane-rogers-2015/results,2015,10,WA,HS,XC
"GSL#4 Ferris, L.C.",https://wa.milesplit.com/meets/221027-gsl4-ferris-lc-2015/results,2015,10,WA,HS,XC
Invitational @ Lower Woodland Park,https://wa.milesplit.com/meets/221034-invitational-lower-woodland-park-2015/results,2015,10,WA,HS,XC
Lake Washington @ Juanita,https://wa.milesplit.com/meets/221029-lake-washington-juanita-2015/results,2015,10,WA,HS,XC
Mark Morris/Prairie/Washougal @ Kelso,https://wa.milesplit.com/meets/221030-mark-morrisprairiewashougal-kelso-2015/results,2015,10,WA,HS,XC
NEA #3 Chewelah/Colville/Lakeside,https://wa.milesplit.com/meets/221422-nea-3-chewelahcolvillelakeside-2015/results,2015,10,WA,HS,XC
Newport vs. Medical Lake,https://wa.milesplit.com/meets/221031-newport-vs-medical-lake-2015/results,2015,10,WA,HS,XC
"Olympia, Shelton @Capital",https://wa.milesplit.com/meets/221032-olympia-shelton-capital-2015/results,2015,10,WA,HS,XC
Stevenson/White Salmon Duel,https://wa.milesplit.com/meets/221419-stevensonwhite-salmon-duel-2015/results,2015,10,WA,HS,XC
Tacoma City XC Championships,https://wa.milesplit.com/meets/221033-tacoma-city-xc-championships-2015/results,2015,10,WA,HS,XC
Bill Kehoe Invitational,https://wa.milesplit.com/meets/220924-bill-kehoe-invitational-2015/results,2015,10,WA,HS,XC
Camas vs Battle Ground,https://wa.milesplit.com/meets/220916-camas-vs-battle-ground-2015/results,2015,10,WA,HS,XC
District 7 Meet (Colfax),https://wa.milesplit.com/meets/220923-district-7-meet-colfax-2015/results,2015,10,WA,HS,XC
Evergreen vs. Union,https://wa.milesplit.com/meets/221019-evergreen-vs-union-2015/results,2015,10,WA,HS,XC
George Fox Classic,https://or.milesplit.com/meets/216576-george-fox-cross-country-classic-2015/results,2015,10,WA,HS,XC
Leavenworth Invitational,https://wa.milesplit.com/meets/214302-leavenworth-invitational-2015/results,2015,10,WA,HS,XC
Nike Hole in the Wall Invitational,https://wa.milesplit.com/meets/220628-nike-hole-in-the-wall-invitational-2015/results,2015,10,WA,HS,XC
Richland Invitational,https://wa.milesplit.com/meets/214300-richland-invitational-2015/results,2015,10,WA,HS,XC
Blue Heron Invitational,https://wa.milesplit.com/meets/220514-blue-heron-invitational-2015/results,2015,10,WA,HS,XC
CWAC League - EV/Eburg/Top@Eph,https://wa.milesplit.com/meets/220515-cwac-league-eveburgtopeph-2015/results,2015,10,WA,HS,XC
CWAC League-GV/Oth/Pro at Othello,https://wa.milesplit.com/meets/220516-cwac-league-gvothpro-at-othello-2015/results,2015,10,WA,HS,XC
"CWAC: Wapato, Selah @ Quincy",https://wa.milesplit.com/meets/220518-cwac-wapato-selah-quincy-2015/results,2015,10,WA,HS,XC
Evergreen League (Aberdeen),https://www.milesplit.com/meets/220665-evergreen-league-aberdeen-2015/results,2015,10,WA,HS,XC
Evergreen League (Elma),https://www.milesplit.com/meets/220666-evergreen-league-elma-2015/results,2015,10,WA,HS,XC
"Lindbergh, Hazen, Renton, Evergreen",https://mo.milesplit.com/meets/220519-lindbergh-hazen-renton-evergreen-2015/results,2015,10,WA,HS,XC
Orting Triangular,https://wa.milesplit.com/meets/220667-orting-triangular-2015/results,2015,10,WA,HS,XC
Prep/WS/ING/Roos/Ballard/RB,https://wa.milesplit.com/meets/220520-prepwsingroosballardrb-2015/results,2015,10,WA,HS,XC
SCAC Meet #2 @ Cle Elum,https://wa.milesplit.com/meets/220521-scac-meet-2-cle-elum-2015/results,2015,10,WA,HS,XC
SCAC Meet #2@Goldendale,https://wa.milesplit.com/meets/220522-scac-meet-2goldendale-2015/results,2015,10,WA,HS,XC
SeaTac League Meet #4,https://wa.milesplit.com/meets/220664-seatac-league-meet-4-2015/results,2015,10,WA,HS,XC
Shorewood / Everett / MLT / Cascade,https://wa.milesplit.com/meets/220523-shorewood-everett-mlt-cascade-2015/results,2015,10,WA,HS,XC
"Tyee, Foster, Highline, Kennedy",https://wa.milesplit.com/meets/220524-tyee-foster-highline-kennedy-2015/results,2015,10,WA,HS,XC
2A GSHL RAL/Washougal @ RHS,https://nj.milesplit.com/meets/220453-2a-gshl-ralwashougal-rhs-2015/results,2015,10,WA,HS,XC
Auburn Triangular,https://www.milesplit.com/meets/220670-auburn-triangular-2015/results,2015,10,WA,HS,XC
Bainbridge / Chief Sealth / Eastside / Franklin,https://www.milesplit.com/meets/220454-bainbridge-chief-sealth-eastside-franklin-2015/results,2015,10,WA,HS,XC
Bremerton Triangular,https://wa.milesplit.com/meets/220672-bremerton-triangular-2015/results,2015,10,WA,HS,XC
"Chewelah, Newport at Deer Park",https://tx.milesplit.com/meets/220455-chewelah-newport-at-deer-park-2015/results,2015,10,WA,HS,XC
D9 1B/2B League Meet #2,https://ar.milesplit.com/meets/220452-d9-1b2b-league-meet-2-2015/results,2015,10,WA,HS,XC
Eastlake & Woodinville @ Issaquah,https://wa.milesplit.com/meets/220456-eastlake-and-woodinville-issaquah-2015/results,2015,10,WA,HS,XC
GH at CK,https://wa.milesplit.com/meets/220457-gh-at-ck-2015/results,2015,10,WA,HS,XC
GNL Cheney @ West Valley,https://wa.milesplit.com/meets/220458-gnl-cheney-west-valley-2015/results,2015,10,WA,HS,XC
GNL Clarkston @ Pullman,https://wa.milesplit.com/meets/220459-gnl-clarkston-pullman-2015/results,2015,10,WA,HS,XC
Graham-Kapowsin vs. Rogers,https://www.milesplit.com/meets/220671-graham-kapowsin-vs-rogers-2015/results,2015,10,WA,HS,XC
GSHL 2A Hockinson/Mark Morris/HBay,https://wa.milesplit.com/meets/220460-gshl-2a-hockinsonmark-morrishbay-2015/results,2015,10,WA,HS,XC
Juanita @ Interlake,https://wa.milesplit.com/meets/220461-juanita-interlake-2015/results,2015,10,WA,HS,XC
Kentlake @ Kentwood,https://wa.milesplit.com/meets/220462-kentlake-kentwood-2015/results,2015,10,WA,HS,XC
Kentridge vs. Tahoma,https://wa.milesplit.com/meets/220463-kentridge-vs-tahoma-2015/results,2015,10,WA,HS,XC
Lake Washington Triangular,https://wa.milesplit.com/meets/220673-lake-washington-triangular-2015/results,2015,10,WA,HS,XC
Mercer Island @ Bellevue,https://wa.milesplit.com/meets/220464-mercer-island-bellevue-2015/results,2015,10,WA,HS,XC
NEA #2 Medical Lk/Lakeside/Riverside,https://wa.milesplit.com/meets/220465-nea-2-medical-lklakesideriverside-2015/results,2015,10,WA,HS,XC
"Newport, Redmond @ Bothell",https://wa.milesplit.com/meets/220466-newport-redmond-bothell-2015/results,2015,10,WA,HS,XC
OL SHS vs PAHS @ PTHS,https://wa.milesplit.com/meets/220467-ol-shs-vs-pahs-pths-2015/results,2015,10,WA,HS,XC
Olympic League Tri - North Kitsap,https://wa.milesplit.com/meets/220503-olympic-league-tri-north-kitsap-2015/results,2015,10,WA,HS,XC
Omak Invitational,https://wa.milesplit.com/meets/220505-omak-invitational-2015/results,2015,10,WA,HS,XC
"Puyallup, Spanaway Lake at Curtis",https://wa.milesplit.com/meets/220506-puyallup-spanaway-lake-at-curtis-2015/results,2015,10,WA,HS,XC
Sumner @ Auburn Riverside,https://wa.milesplit.com/meets/220507-sumner-auburn-riverside-2015/results,2015,10,WA,HS,XC
Thomas Jefferson vs. Mt. Rainier,https://wa.milesplit.com/meets/220508-thomas-jefferson-vs-mt-rainier-2015/results,2015,10,WA,HS,XC
Timberline Narrows Meet,https://wa.milesplit.com/meets/220509-timberline-narrows-meet-2015/results,2015,10,WA,HS,XC
Todd Beamer vs. Decatur,https://wa.milesplit.com/meets/220511-todd-beamer-vs-decatur-2015/results,2015,10,WA,HS,XC
Trico League Meet,https://wa.milesplit.com/meets/220512-trico-league-meet-2015/results,2015,10,WA,HS,XC
"Tumwater, Centralia @ Black Hills",https://www.milesplit.com/meets/220513-tumwater-centralia-black-hills-2015/results,2015,10,WA,HS,XC
Adna Pirate Invitational,https://wa.milesplit.com/meets/220669-adna-pirate-invitational-2015/results,2015,10,WA,HS,XC
D7 NE 1A Freeman @ Colville,https://wa.milesplit.com/meets/220208-d7-ne-1a-freeman-colville-2015/results,2015,10,WA,HS,XC
District 7 1B/2B @ Wilbur,https://wa.milesplit.com/meets/220209-district-7-1b2b-wilbur-2015/results,2015,10,WA,HS,XC
Fort Vancouver vs. Prairie,https://www.milesplit.com/meets/220668-fort-vancouver-vs-prairie-2015/results,2015,10,WA,HS,XC
Kelso @ Columbia River,https://wa.milesplit.com/meets/220210-kelso-columbia-river-2015/results,2015,10,WA,HS,XC
Nisqually League Meet,https://wa.milesplit.com/meets/220212-nisqually-league-meet-2015/results,2015,10,WA,HS,XC
Can-Am Invitational,https://www.milesplit.com/meets/214296-can-am-invitational-2015/results,2015,10,WA,HS,XC
Curtis Invitational,https://wa.milesplit.com/meets/214293-curtis-invitational-2015/results,2015,10,WA,HS,XC
Evergreen 1A/2A (Tenino),https://wa.milesplit.com/meets/219928-evergreen-1a2a-tenino-2015/results,2015,10,WA,HS,XC
Harvest Classic,https://wa.milesplit.com/meets/214297-harvest-classic-2015/results,2015,10,WA,HS,XC
Pasco Bulldog Invitational,https://wa.milesplit.com/meets/214298-pasco-bulldog-invitational-2015/results,2015,10,WA,HS,XC
Sunfair Invitational,https://wa.milesplit.com/meets/214294-sunfair-invitational-2015/results,2015,10,WA,HS,XC
Twilight Invitational,https://wa.milesplit.com/meets/214295-twilight-invitational-2015/results,2015,10,WA,HS,XC
Wenatchee XC Invitational,https://wa.milesplit.com/meets/214299-wenatchee-xc-invitational-2015/results,2015,10,WA,HS,XC
Hale/O'Dea/HNA/Clev/Rainier Beach,https://wa.milesplit.com/meets/219930-haleodeahnaclevrainier-beach-2015/results,2015,10,WA,HS,XC
BB/CS/Garfield/Bainbridge/WS,https://wa.milesplit.com/meets/219904-bbcsgarfieldbainbridgews-2015/results,2015,10,WA,HS,XC
CK @ Capital,https://wa.milesplit.com/meets/219905-ck-capital-2015/results,2015,10,WA,HS,XC
Connell Invite,https://wa.milesplit.com/meets/219909-connell-invite-2015/results,2015,10,WA,HS,XC
Evergreen League 1A/2A Hoquiam,https://wa.milesplit.com/meets/219906-evergreen-league-1a2a-hoquiam-2015/results,2015,10,WA,HS,XC
JW Black Lake XC Invite,https://wa.milesplit.com/meets/219914-jw-black-lake-xc-invite-2015/results,2015,10,WA,HS,XC
"Lake Stevens, Snohomish, Oak Harbor, Monroe, Meadowdale",https://wa.milesplit.com/meets/219907-lake-stevens-snohomish-oak-harbor-monroe-meadowdale-2015/results,2015,10,WA,HS,XC
Mt Vernon / MGHS / Shorecrest / Kamiak / MLT @ Arlington,https://www.milesplit.com/meets/219908-mt-vernon-mghs-shorecrest-kamiak-mlt-arlington-2015/results,2015,10,WA,HS,XC
SCAC Meet #1 @ Highland,https://wa.milesplit.com/meets/219910-scac-meet-1-highland-2015/results,2015,10,WA,HS,XC
"Seamount Dual Kennedy, Renton, Highline at Lindbergh",https://wa.milesplit.com/meets/219927-seamount-dual-kennedy-renton-highline-at-lindbergh-2015/results,2015,10,WA,HS,XC
Border Clash,https://or.milesplit.com/meets/223542-border-clash-2015/results,2015,11,WA,HS,XC
Cross Country Coaches National Youth Championships,https://ky.milesplit.com/meets/215197-cross-country-coaches-national-youth-championships-2015/results,2015,11,WA,HS,XC
NACA Cross-Country Championships,https://tn.milesplit.com/meets/188486-naca-cross-country-championships-2015/results,2015,11,WA,HS,XC
Nike Cross Nationals Northwest Regional,https://www.milesplit.com/meets/214585-nike-cross-nationals-northwest-regional-2015/results,2015,11,WA,HS,XC
WIAA State Championship,https://wa.milesplit.com/meets/222992-wiaa-state-championship-2015/results,2015,11,WA,HS,XC
JCC Maccabi Games,https://mo.milesplit.com/meets/249390-jcc-maccabi-games-2016/results,2016,8,WA,HS,XC
Hale/Lakeside/Cleveland,https://wa.milesplit.com/meets/253527-halelakesidecleveland-2016/results,2016,9,WA,HS,XC
Bonney Lake vs Spanaway Lake,https://tx.milesplit.com/meets/246803-bonney-lake-vs-spanaway-lake-2016/results,2016,9,WA,HS,XC
"CP, Highline @ Eatonville",https://wa.milesplit.com/meets/246802-cp-highline-eatonville-2016/results,2016,9,WA,HS,XC
Evergreen League (Hoquiam),https://www.milesplit.com/meets/246801-evergreen-league-hoquiam-2016/results,2016,9,WA,HS,XC
Foss and Washington @Foster,https://wa.milesplit.com/meets/253518-foss-and-washington-foster-2016/results,2016,9,WA,HS,XC
"Franklin Pierce, Fife @ Evergreen",https://wa.milesplit.com/meets/253520-franklin-pierce-fife-evergreen-2016/results,2016,9,WA,HS,XC
JW Black Lake XC Invite,https://wa.milesplit.com/meets/246800-jw-black-lake-xc-invite-2016/results,2016,9,WA,HS,XC
"Lakes, Lincoln, Mt. Tahoma",https://wa.milesplit.com/meets/246799-lakes-lincoln-mt-tahoma-2016/results,2016,9,WA,HS,XC
MG / Meadowdale / Mt Vernon / Cascade / SW / Arlington,https://wa.milesplit.com/meets/246797-mg-meadowdale-mt-vernon-cascade-sw-arlington-2016/results,2016,9,WA,HS,XC
S. Prep / Garfield / E. Catholic,https://wa.milesplit.com/meets/246793-s-prep-garfield-e-catholic-2016/results,2016,9,WA,HS,XC
"SCAC Royal, College Place, Goldendale @ Granger",https://wa.milesplit.com/meets/253525-scac-royal-college-place-goldendale-granger-2016/results,2016,9,WA,HS,XC
SPSL Dual - Renton vs. Orting,https://wa.milesplit.com/meets/253526-spsl-dual-renton-vs-orting-2016/results,2016,9,WA,HS,XC
"Stadium,Wilson,Bethel",https://wa.milesplit.com/meets/246791-stadiumwilsonbethel-2016/results,2016,9,WA,HS,XC
"White River, Lindbergh",https://wa.milesplit.com/meets/246787-white-river-lindbergh-2016/results,2016,9,WA,HS,XC
"Bellarmine, Sumner @ Olympia",https://wa.milesplit.com/meets/253607-bellarmine-sumner-olympia-2016/results,2016,9,WA,HS,XC
GNL League Pullman@Clarkston,https://wa.milesplit.com/meets/253479-gnl-league-pullmanclarkston-2016/results,2016,9,WA,HS,XC
GNL League-East Valley (Spokane) @ Cheney,https://wa.milesplit.com/meets/253480-gnl-league-east-valley-spokane-cheney-2016/results,2016,9,WA,HS,XC
"GSHL 2A Hockinson, Col. Rvr., TRCS @ RALong",https://wa.milesplit.com/meets/253481-gshl-2a-hockinson-col-rvr-trcs-ralong-2016/results,2016,9,WA,HS,XC
GSHL 2A MMOR @ WDLD,https://wa.milesplit.com/meets/253484-gshl-2a-mmor-wdld-2016/results,2016,9,WA,HS,XC
GSHL 2A Washougal @ Ridge,https://wa.milesplit.com/meets/253488-gshl-2a-washougal-ridge-2016/results,2016,9,WA,HS,XC
"GSL 3 - Lewis & Clark, Central Valley, Gonzaga Prep",https://wa.milesplit.com/meets/253490-gsl-3-lewis-and-clark-central-valley-gonzaga-prep-2016/results,2016,9,WA,HS,XC
"GSL 3 - North Central, Rogers",https://wa.milesplit.com/meets/253491-gsl-3-north-central-rogers-2016/results,2016,9,WA,HS,XC
"GSL 3 - Shadle Park, Mt Spokane, Ferris",https://wa.milesplit.com/meets/253496-gsl-3-shadle-park-mt-spokane-ferris-2016/results,2016,9,WA,HS,XC
"GSL 3 - University, Mead",https://wa.milesplit.com/meets/253497-gsl-3-university-mead-2016/results,2016,9,WA,HS,XC
"NEA 1 - Chewelah, Newport at Deer Park",https://tx.milesplit.com/meets/253501-nea-1-chewelah-newport-at-deer-park-2016/results,2016,9,WA,HS,XC
